#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"9.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\A-FY2013.CSV","Start Processing"
"16811.25","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\A-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAL-FY2013.CSV","Start Processing"
"10470.4881","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAP-FY2013.CSV","Start Processing"
"11454.4473","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAP-FY2013.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAPL-FY2013.CSV","Start Processing"
"12193.5086","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AAPL-FY2013.CSV","End Processing"
"1.0014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABBV-FY2013.CSV","Start Processing"
"11676.1143","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABBV-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABC-FY2013.CSV","Start Processing"
"11813.4679","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABC-FY2013.CSV","End Processing"
"0.5014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABT-FY2013.CSV","Start Processing"
"11256.2013","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ABT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ACN-FY2013.CSV","Start Processing"
"10930.1648","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ACN-FY2013.CSV","End Processing"
"0.9945","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADBE-FY2013.CSV","Start Processing"
"11285.5184","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADBE-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADI-FY2013.CSV","Start Processing"
"10600.0381","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADI-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADM-FY2013.CSV","Start Processing"
"10771.6402","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADM-FY2013.CSV","End Processing"
"0.5065","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADP-FY2013.CSV","Start Processing"
"10595.6308","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADP-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADS-FY2013.CSV","Start Processing"
"11233.4918","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADS-FY2013.CSV","End Processing"
"1.9856","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADSK-FY2013.CSV","Start Processing"
"11935.1021","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ADSK-FY2013.CSV","End Processing"
"0.504","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AEE-FY2013.CSV","Start Processing"
"10924.1835","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AEE-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AEP-FY2013.CSV","Start Processing"
"10198.1855","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AEP-FY2013.CSV","End Processing"
"1.0006","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AES-FY2013.CSV","Start Processing"
"11880.5692","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AES-FY2013.CSV","End Processing"
"0.4945","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AET-FY2013.CSV","Start Processing"
"11422.8632","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AET-FY2013.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AFL-FY2013.CSV","Start Processing"
"9815.0131","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AFL-FY2013.CSV","End Processing"
"1.0192","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AGN-FY2013.CSV","Start Processing"
"10619.5177","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AGN-FY2013.CSV","End Processing"
"0.4988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIG-FY2013.CSV","Start Processing"
"10434.2919","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIG-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIV-FY2013.CSV","Start Processing"
"10579.5338","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIV-FY2013.CSV","End Processing"
"0.4748","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIZ-FY2013.CSV","Start Processing"
"10801.9804","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AIZ-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AJG-FY2013.CSV","Start Processing"
"10737.003","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AJG-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AKAM-FY2013.CSV","Start Processing"
"10941.0375","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\AKAM-FY2013.CSV","End Processing"
"1.5138","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALB-FY2013.CSV","Start Processing"
"12262.9831","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALB-FY2013.CSV","End Processing"
"0.5026","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALGN-FY2013.CSV","Start Processing"
"13114.6617","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALGN-FY2013.CSV","End Processing"
"1.9937","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALK-FY2013.CSV","Start Processing"
"13447.6072","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ALK-FY2013.CSV","End Processing"
