#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"0.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NRG-FY2013.CSV","Start Processing"
"10286.0084","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NRG-FY2013.CSV","End Processing"
"2.0053","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NSC-FY2013.CSV","Start Processing"
"10449.9575","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NSC-FY2013.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NTAP-FY2013.CSV","Start Processing"
"11375.2912","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NTAP-FY2013.CSV","End Processing"
"0.497","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NTRS-FY2013.CSV","Start Processing"
"10624.4838","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NTRS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NUE-FY2013.CSV","Start Processing"
"9466.7487","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NUE-FY2013.CSV","End Processing"
"1.0025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NVDA-FY2013.CSV","Start Processing"
"10513.3505","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NVDA-FY2013.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWL-FY2013.CSV","Start Processing"
"10857.3965","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWL-FY2013.CSV","End Processing"
"0.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWS-FY2013.CSV","Start Processing"
"5366.2342","136","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWS-FY2013.CSV","End Processing"
"2.0017","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWSA-FY2013.CSV","Start Processing"
"5027.4685","136","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\NWSA-FY2013.CSV","End Processing"
"1.0142","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NAVI-FY2014.CSV","Start Processing"
"6775.0539","182","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NAVI-FY2014.CSV","End Processing"
"1.1983","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NBL-FY2014.CSV","Start Processing"
"9487.1579","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NBL-FY2014.CSV","End Processing"
"0.4868","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NCLH-FY2014.CSV","Start Processing"
"9949.0055","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NCLH-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NDAQ-FY2014.CSV","Start Processing"
"9764.1367","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NDAQ-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NEE-FY2014.CSV","Start Processing"
"11243.3007","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NEE-FY2014.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NEM-FY2014.CSV","Start Processing"
"10399.7489","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NEM-FY2014.CSV","End Processing"
"0.5109","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NFLX-FY2014.CSV","Start Processing"
"11432.4179","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NFLX-FY2014.CSV","End Processing"
"0.9875","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NFX-FY2014.CSV","Start Processing"
"11347.3935","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NFX-FY2014.CSV","End Processing"
"1.5043","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NI-FY2014.CSV","Start Processing"
"11924.3133","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NI-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NKE-FY2014.CSV","Start Processing"
"15117.7617","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NKE-FY2014.CSV","End Processing"
"0.4982","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NLSN-FY2014.CSV","Start Processing"
"11072.3467","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NLSN-FY2014.CSV","End Processing"
"1.0018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NOC-FY2014.CSV","Start Processing"
"11306.3644","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NOC-FY2014.CSV","End Processing"
"1.0116","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NOV-FY2014.CSV","Start Processing"
"11636.7586","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NOV-FY2014.CSV","End Processing"
"0.5376","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NRG-FY2014.CSV","Start Processing"
"11400.5249","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NRG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NSC-FY2014.CSV","Start Processing"
"9906.9481","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NSC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NTAP-FY2014.CSV","Start Processing"
"10485.0702","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NTAP-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NTRS-FY2014.CSV","Start Processing"
"10394.793","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NTRS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NUE-FY2014.CSV","Start Processing"
"10246.3246","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NUE-FY2014.CSV","End Processing"
"0.9824","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NVDA-FY2014.CSV","Start Processing"
"10344.2522","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NVDA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWL-FY2014.CSV","Start Processing"
"9661.3182","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWL-FY2014.CSV","End Processing"
"0.9959","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWS-FY2014.CSV","Start Processing"
"9329.8189","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWS-FY2014.CSV","End Processing"
"1.5615","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWSA-FY2014.CSV","Start Processing"
"9451.7064","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\NWSA-FY2014.CSV","End Processing"
"1.0025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NAVI-FY2015.CSV","Start Processing"
"10247.6283","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NAVI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NBL-FY2015.CSV","Start Processing"
"10728.143","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NBL-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NCLH-FY2015.CSV","Start Processing"
"9339.999","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NCLH-FY2015.CSV","End Processing"
"0.4993","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NDAQ-FY2015.CSV","Start Processing"
"9018.956","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NDAQ-FY2015.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NEE-FY2015.CSV","Start Processing"
"10274.2467","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NEE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NEM-FY2015.CSV","Start Processing"
"9535.1862","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NEM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NFLX-FY2015.CSV","Start Processing"
"9561.9278","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NFLX-FY2015.CSV","End Processing"
"0.9937","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NFX-FY2015.CSV","Start Processing"
"10204.6821","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NFX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NI-FY2015.CSV","Start Processing"
"10459.8649","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NI-FY2015.CSV","End Processing"
"0.5084","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NKE-FY2015.CSV","Start Processing"
"9128.3978","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NKE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NLSN-FY2015.CSV","Start Processing"
"9229.6383","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NLSN-FY2015.CSV","End Processing"
"0.9944","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NOC-FY2015.CSV","Start Processing"
"8988.7871","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NOC-FY2015.CSV","End Processing"
"0.4631","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NOV-FY2015.CSV","Start Processing"
"9251.336","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NOV-FY2015.CSV","End Processing"
"1.0371","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NRG-FY2015.CSV","Start Processing"
"9019.5426","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NRG-FY2015.CSV","End Processing"
"0.9999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NSC-FY2015.CSV","Start Processing"
"8992.8488","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NSC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NTAP-FY2015.CSV","Start Processing"
"8751.9376","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NTAP-FY2015.CSV","End Processing"
"0.4959","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NTRS-FY2015.CSV","Start Processing"
"9021.2186","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NTRS-FY2015.CSV","End Processing"
"1.0002","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NUE-FY2015.CSV","Start Processing"
"9636.4576","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NUE-FY2015.CSV","End Processing"
"0.5025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NVDA-FY2015.CSV","Start Processing"
"10680.5442","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NVDA-FY2015.CSV","End Processing"
"1.9802","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWL-FY2015.CSV","Start Processing"
"10827.6256","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWL-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWS-FY2015.CSV","Start Processing"
"10256.608","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWS-FY2015.CSV","End Processing"
"0.492","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWSA-FY2015.CSV","Start Processing"
"9372.8743","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\NWSA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NAVI-FY2016.CSV","Start Processing"
"9633.4681","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NAVI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NBL-FY2016.CSV","Start Processing"
"10142.1273","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NBL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NCLH-FY2016.CSV","Start Processing"
"9461.8019","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NCLH-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NDAQ-FY2016.CSV","Start Processing"
"9339.9497","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NDAQ-FY2016.CSV","End Processing"
"1.001","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NEE-FY2016.CSV","Start Processing"
"10625.9242","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NEE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NEM-FY2016.CSV","Start Processing"
"9300.951","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NEM-FY2016.CSV","End Processing"
"1.0018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NFLX-FY2016.CSV","Start Processing"
"10136.7547","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NFLX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NFX-FY2016.CSV","Start Processing"
"9376.8958","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NFX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NI-FY2016.CSV","Start Processing"
"9188.2498","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NKE-FY2016.CSV","Start Processing"
"11159.4389","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NKE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NLSN-FY2016.CSV","Start Processing"
"10494.6819","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NLSN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NOC-FY2016.CSV","Start Processing"
"9421.5381","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NOC-FY2016.CSV","End Processing"
"1.0054","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NOV-FY2016.CSV","Start Processing"
"9356.3274","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NOV-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NRG-FY2016.CSV","Start Processing"
"8583.6705","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NRG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NSC-FY2016.CSV","Start Processing"
"9414.9595","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NSC-FY2016.CSV","End Processing"
"1.0039","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NTAP-FY2016.CSV","Start Processing"
"8644.8742","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NTAP-FY2016.CSV","End Processing"
"1.4959","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NTRS-FY2016.CSV","Start Processing"
"8310.509","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NTRS-FY2016.CSV","End Processing"
"1.0003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NUE-FY2016.CSV","Start Processing"
"8779.2392","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NUE-FY2016.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NVDA-FY2016.CSV","Start Processing"
"9694.926","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NVDA-FY2016.CSV","End Processing"
"1.0025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWL-FY2016.CSV","Start Processing"
"10444.9079","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWS-FY2016.CSV","Start Processing"
"8640.2902","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWSA-FY2016.CSV","Start Processing"
"8515.6293","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\NWSA-FY2016.CSV","End Processing"
"1.0073","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NAVI-FY2017.CSV","Start Processing"
"9054.8039","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NAVI-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NBL-FY2017.CSV","Start Processing"
"8494.5911","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NBL-FY2017.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NCLH-FY2017.CSV","Start Processing"
"8419.8834","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NCLH-FY2017.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NDAQ-FY2017.CSV","Start Processing"
"10079.9056","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NDAQ-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NEE-FY2017.CSV","Start Processing"
"8462.4909","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NEE-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NEM-FY2017.CSV","Start Processing"
"8839.6046","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NEM-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NFLX-FY2017.CSV","Start Processing"
"9169.9906","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NFLX-FY2017.CSV","End Processing"
"1.0196","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NFX-FY2017.CSV","Start Processing"
"8479.2318","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NFX-FY2017.CSV","End Processing"
"1.0648","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NI-FY2017.CSV","Start Processing"
"8809.0011","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NI-FY2017.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NKE-FY2017.CSV","Start Processing"
"8228.8222","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NKE-FY2017.CSV","End Processing"
"1.0105","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NLSN-FY2017.CSV","Start Processing"
"8462.5204","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NLSN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NOC-FY2017.CSV","Start Processing"
"8901.3908","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NOC-FY2017.CSV","End Processing"
"0.5141","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NOV-FY2017.CSV","Start Processing"
"9765.9254","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NOV-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NRG-FY2017.CSV","Start Processing"
"8761.4462","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NRG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NSC-FY2017.CSV","Start Processing"
"8477.8096","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NSC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NTAP-FY2017.CSV","Start Processing"
"8547.5554","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NTAP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NTRS-FY2017.CSV","Start Processing"
"8478.4595","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NTRS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NUE-FY2017.CSV","Start Processing"
"8257.9025","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NUE-FY2017.CSV","End Processing"
"0.5022","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NVDA-FY2017.CSV","Start Processing"
"8722.1128","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NVDA-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWL-FY2017.CSV","Start Processing"
"9334.6077","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWL-FY2017.CSV","End Processing"
"1.0018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWS-FY2017.CSV","Start Processing"
"8498.6535","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWS-FY2017.CSV","End Processing"
"1.0021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWSA-FY2017.CSV","Start Processing"
"9266.1316","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\NWSA-FY2017.CSV","End Processing"
