#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"11","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UA-FY2013.CSV","Start Processing"
"594.819","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UA-FY2013.CSV","End Processing"
"0.4959","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAA-FY2013.CSV","Start Processing"
"14678.0124","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAL-FY2013.CSV","Start Processing"
"9184.1657","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAL-FY2013.CSV","End Processing"
"0.9981","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UDR-FY2013.CSV","Start Processing"
"10776.5698","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UDR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UHS-FY2013.CSV","Start Processing"
"11017.6048","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UHS-FY2013.CSV","End Processing"
"1.0051","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ULTA-FY2013.CSV","Start Processing"
"10603.5963","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ULTA-FY2013.CSV","End Processing"
"1.048","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNH-FY2013.CSV","Start Processing"
"10342.7067","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNH-FY2013.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNM-FY2013.CSV","Start Processing"
"9822.9695","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNM-FY2013.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNP-FY2013.CSV","Start Processing"
"9982.0787","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNP-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UPS-FY2013.CSV","Start Processing"
"9854.0682","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UPS-FY2013.CSV","End Processing"
"0.5014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\URI-FY2013.CSV","Start Processing"
"10331.0967","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\URI-FY2013.CSV","End Processing"
"0.9963","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\USB-FY2013.CSV","Start Processing"
"9580.7069","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\USB-FY2013.CSV","End Processing"
"0.9996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UTX-FY2013.CSV","Start Processing"
"9940.2396","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UTX-FY2013.CSV","End Processing"
"0.5018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UA-FY2014.CSV","Start Processing"
"220.1397","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UA-FY2014.CSV","End Processing"
"0.4978","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAA-FY2014.CSV","Start Processing"
"9884.4901","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAL-FY2014.CSV","Start Processing"
"9365.5763","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAL-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UDR-FY2014.CSV","Start Processing"
"11337.1772","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UDR-FY2014.CSV","End Processing"
"0.5","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UHS-FY2014.CSV","Start Processing"
"10451.0832","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UHS-FY2014.CSV","End Processing"
"1.0164","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ULTA-FY2014.CSV","Start Processing"
"10327.7625","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ULTA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNH-FY2014.CSV","Start Processing"
"9648.5189","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNH-FY2014.CSV","End Processing"
"0.5106","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNM-FY2014.CSV","Start Processing"
"10227.9346","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNM-FY2014.CSV","End Processing"
"0.9842","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNP-FY2014.CSV","Start Processing"
"10844.6072","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNP-FY2014.CSV","End Processing"
"0.496","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UPS-FY2014.CSV","Start Processing"
"9051.0776","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UPS-FY2014.CSV","End Processing"
"1.0087","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\URI-FY2014.CSV","Start Processing"
"9106.1058","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\URI-FY2014.CSV","End Processing"
"1.0142","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\USB-FY2014.CSV","Start Processing"
"9436.5825","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\USB-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UTX-FY2014.CSV","Start Processing"
"9549.6819","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UTX-FY2014.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UA-FY2015.CSV","Start Processing"
"4626.7302","128","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UA-FY2015.CSV","End Processing"
"0.4963","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAA-FY2015.CSV","Start Processing"
"9912.0465","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAA-FY2015.CSV","End Processing"
"0.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAL-FY2015.CSV","Start Processing"
"9546.8166","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAL-FY2015.CSV","End Processing"
"1.0138","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UDR-FY2015.CSV","Start Processing"
"10064.7875","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UDR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UHS-FY2015.CSV","Start Processing"
"11498.7665","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UHS-FY2015.CSV","End Processing"
"1.4864","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ULTA-FY2015.CSV","Start Processing"
"11884.1288","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ULTA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNH-FY2015.CSV","Start Processing"
"9622.9049","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNH-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNM-FY2015.CSV","Start Processing"
"14358.5899","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNP-FY2015.CSV","Start Processing"
"10824.2261","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNP-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UPS-FY2015.CSV","Start Processing"
"11538.1429","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UPS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\URI-FY2015.CSV","Start Processing"
"10103.3251","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\URI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\USB-FY2015.CSV","Start Processing"
"10655.5593","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\USB-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UTX-FY2015.CSV","Start Processing"
"9300.9366","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UTX-FY2015.CSV","End Processing"
"0.9974","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UA-FY2016.CSV","Start Processing"
"9687.2766","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UA-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAA-FY2016.CSV","Start Processing"
"9419.6362","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAA-FY2016.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAL-FY2016.CSV","Start Processing"
"10025.7672","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAL-FY2016.CSV","End Processing"
"1.0021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UDR-FY2016.CSV","Start Processing"
"10715.4984","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UDR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UHS-FY2016.CSV","Start Processing"
"9490.0786","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UHS-FY2016.CSV","End Processing"
"0.5","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ULTA-FY2016.CSV","Start Processing"
"9437.5241","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ULTA-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNH-FY2016.CSV","Start Processing"
"9194.2062","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNH-FY2016.CSV","End Processing"
"1.0262","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNM-FY2016.CSV","Start Processing"
"9758.4563","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNP-FY2016.CSV","Start Processing"
"9179.7933","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UPS-FY2016.CSV","Start Processing"
"10413.6141","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UPS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\URI-FY2016.CSV","Start Processing"
"9700.8973","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\URI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\USB-FY2016.CSV","Start Processing"
"9118.8043","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\USB-FY2016.CSV","End Processing"
"0.9948","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UTX-FY2016.CSV","Start Processing"
"9347.8215","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UTX-FY2016.CSV","End Processing"
"0.5095","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UA-FY2017.CSV","Start Processing"
"9224.3539","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UA-FY2017.CSV","End Processing"
"0.4927","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAA-FY2017.CSV","Start Processing"
"10676.2171","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAA-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAL-FY2017.CSV","Start Processing"
"9953.2481","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAL-FY2017.CSV","End Processing"
"0.5033","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UDR-FY2017.CSV","Start Processing"
"9085.6788","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UDR-FY2017.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UHS-FY2017.CSV","Start Processing"
"8934.8002","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UHS-FY2017.CSV","End Processing"
"1.001","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ULTA-FY2017.CSV","Start Processing"
"9268.7507","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ULTA-FY2017.CSV","End Processing"
"0.5006","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNH-FY2017.CSV","Start Processing"
"8754.9851","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNH-FY2017.CSV","End Processing"
"1.8489","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNM-FY2017.CSV","Start Processing"
"8370.7","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNM-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNP-FY2017.CSV","Start Processing"
"8919.1337","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNP-FY2017.CSV","End Processing"
"1.0006","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UPS-FY2017.CSV","Start Processing"
"8422.4567","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UPS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\URI-FY2017.CSV","Start Processing"
"8534.5838","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\URI-FY2017.CSV","End Processing"
"1.0051","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\USB-FY2017.CSV","Start Processing"
"8547.6839","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\USB-FY2017.CSV","End Processing"
"0.9999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UTX-FY2017.CSV","Start Processing"
"9981.2403","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UTX-FY2017.CSV","End Processing"
