#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"13.0166","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\M-FY2013.CSV","Start Processing"
"14598.7323","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\M-FY2013.CSV","End Processing"
"1.0003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MA-FY2013.CSV","Start Processing"
"10571.5701","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAA-FY2013.CSV","Start Processing"
"12775.9087","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAA-FY2013.CSV","End Processing"
"0.9996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAC-FY2013.CSV","Start Processing"
"11286.5098","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAC-FY2013.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAR-FY2013.CSV","Start Processing"
"11837.3612","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAR-FY2013.CSV","End Processing"
"1.001","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAS-FY2013.CSV","Start Processing"
"11042.9181","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAS-FY2013.CSV","End Processing"
"0.4974","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAT-FY2013.CSV","Start Processing"
"11236.9302","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MAT-FY2013.CSV","End Processing"
"1.0014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCD-FY2013.CSV","Start Processing"
"11053.2201","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCD-FY2013.CSV","End Processing"
"0.9988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCHP-FY2013.CSV","Start Processing"
"11251.9037","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCHP-FY2013.CSV","End Processing"
"0.9963","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCK-FY2013.CSV","Start Processing"
"10384.0786","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCK-FY2013.CSV","End Processing"
"0.9937","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCO-FY2013.CSV","Start Processing"
"10563.6768","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MCO-FY2013.CSV","End Processing"
"1.0061","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MDLZ-FY2013.CSV","Start Processing"
"11374.2715","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MDLZ-FY2013.CSV","End Processing"
"0.4977","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MDT-FY2013.CSV","Start Processing"
"11220.5066","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MDT-FY2013.CSV","End Processing"
"0.5022","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MET-FY2013.CSV","Start Processing"
"11899.1343","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MET-FY2013.CSV","End Processing"
"0.496","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MGM-FY2013.CSV","Start Processing"
"11140.3954","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MGM-FY2013.CSV","End Processing"
"12.2282","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MHK-FY2013.CSV","Start Processing"
"10538.2906","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MHK-FY2013.CSV","End Processing"
"0.5025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MKC-FY2013.CSV","Start Processing"
"11322.5966","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MKC-FY2013.CSV","End Processing"
"0.4967","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MLM-FY2013.CSV","Start Processing"
"10920.5393","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MLM-FY2013.CSV","End Processing"
"1.0167","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MMC-FY2013.CSV","Start Processing"
"10405.5844","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MMC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MMM-FY2013.CSV","Start Processing"
"10103.2387","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\MMM-FY2013.CSV","End Processing"
