#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"14.2733","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\C-FY2013.CSV","Start Processing"
"17158.2665","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\C-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CA-FY2013.CSV","Start Processing"
"9975.2512","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CA-FY2013.CSV","End Processing"
"0.4842","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAG-FY2013.CSV","Start Processing"
"10717.1372","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAG-FY2013.CSV","End Processing"
"0.4963","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAH-FY2013.CSV","Start Processing"
"11970.128","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAH-FY2013.CSV","End Processing"
"0.9882","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAT-FY2013.CSV","Start Processing"
"11102.017","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CAT-FY2013.CSV","End Processing"
"0.4963","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CB-FY2013.CSV","Start Processing"
"11381.449","259","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CB-FY2013.CSV","End Processing"
"2.0013","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBG-FY2013.CSV","Start Processing"
"10650.0476","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBG-FY2013.CSV","End Processing"
"0.9711","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBOE-FY2013.CSV","Start Processing"
"11680.0538","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBOE-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBS-FY2013.CSV","Start Processing"
"10943.2678","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CBS-FY2013.CSV","End Processing"
"1.0057","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CCI-FY2013.CSV","Start Processing"
"10666.449","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CCI-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CCL-FY2013.CSV","Start Processing"
"9877.0877","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CCL-FY2013.CSV","End Processing"
"1.0032","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CDNS-FY2013.CSV","Start Processing"
"10106.8576","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CDNS-FY2013.CSV","End Processing"
"0.9905","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CELG-FY2013.CSV","Start Processing"
"10085.2415","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CELG-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CERN-FY2013.CSV","Start Processing"
"10758.1704","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CERN-FY2013.CSV","End Processing"
"0.4981","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CF-FY2013.CSV","Start Processing"
"11331.3366","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CF-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CFG-FY2013.CSV","Start Processing"
"40.6331","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CFG-FY2013.CSV","End Processing"
"0.4978","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHD-FY2013.CSV","Start Processing"
"10447.0959","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHD-FY2013.CSV","End Processing"
"0.9912","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHK-FY2013.CSV","Start Processing"
"9933.2583","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHK-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHRW-FY2013.CSV","Start Processing"
"10850.95","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHRW-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHTR-FY2013.CSV","Start Processing"
"10917.5756","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CHTR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CI-FY2013.CSV","Start Processing"
"9461.9643","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CI-FY2013.CSV","End Processing"
"1.0156","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CINF-FY2013.CSV","Start Processing"
"9788.5883","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CINF-FY2013.CSV","End Processing"
"0.4919","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CL-FY2013.CSV","Start Processing"
"9560.2398","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CLX-FY2013.CSV","Start Processing"
"10300.3101","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CLX-FY2013.CSV","End Processing"
"0.501","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMA-FY2013.CSV","Start Processing"
"10319.86","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMCSA-FY2013.CSV","Start Processing"
"10425.4724","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMCSA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CME-FY2013.CSV","Start Processing"
"10691.3098","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CME-FY2013.CSV","End Processing"
"1.0105","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMG-FY2013.CSV","Start Processing"
"11479.1086","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMG-FY2013.CSV","End Processing"
"1.0014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMI-FY2013.CSV","Start Processing"
"12953.868","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMI-FY2013.CSV","End Processing"
"0.9988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMS-FY2013.CSV","Start Processing"
"10453.2457","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CMS-FY2013.CSV","End Processing"
"0.9985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CNC-FY2013.CSV","Start Processing"
"15402.0091","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CNC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CNP-FY2013.CSV","Start Processing"
"11716.3211","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CNP-FY2013.CSV","End Processing"
"1.004","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COF-FY2013.CSV","Start Processing"
"12057.4175","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COF-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COG-FY2013.CSV","Start Processing"
"11483.9339","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COG-FY2013.CSV","End Processing"
"0.5095","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COL-FY2013.CSV","Start Processing"
"10931.1429","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COL-FY2013.CSV","End Processing"
"0.5021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COO-FY2013.CSV","Start Processing"
"10112.3226","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COO-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COP-FY2013.CSV","Start Processing"
"10095.8716","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COP-FY2013.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COST-FY2013.CSV","Start Processing"
"10193.9101","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COST-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COTY-FY2013.CSV","Start Processing"
"6070.4482","141","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\COTY-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CPB-FY2013.CSV","Start Processing"
"10652.9155","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CPB-FY2013.CSV","End Processing"
"0.9988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CRM-FY2013.CSV","Start Processing"
"10002.4308","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CRM-FY2013.CSV","End Processing"
"0.4993","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSCO-FY2013.CSV","Start Processing"
"9778.3586","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSCO-FY2013.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSRA-FY2013.CSV","Start Processing"
"33.5359","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSRA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSX-FY2013.CSV","Start Processing"
"9407.0934","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CSX-FY2013.CSV","End Processing"
"1.0175","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTAS-FY2013.CSV","Start Processing"
"10456.67","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTAS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTL-FY2013.CSV","Start Processing"
"10265.6412","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTSH-FY2013.CSV","Start Processing"
"9443.6013","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTSH-FY2013.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTXS-FY2013.CSV","Start Processing"
"9258.9841","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CTXS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CVS-FY2013.CSV","Start Processing"
"9250.0712","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CVS-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CVX-FY2013.CSV","Start Processing"
"9100.7677","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CVX-FY2013.CSV","End Processing"
"0.4784","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CXO-FY2013.CSV","Start Processing"
"10155.3363","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\CXO-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\C-FY2014.CSV","Start Processing"
"10552.8873","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\C-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CA-FY2014.CSV","Start Processing"
"10182.9255","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CA-FY2014.CSV","End Processing"
"0.512","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAG-FY2014.CSV","Start Processing"
"9122.559","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAG-FY2014.CSV","End Processing"
"0.4982","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAH-FY2014.CSV","Start Processing"
"9371.5738","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAH-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAT-FY2014.CSV","Start Processing"
"9217.5954","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CAT-FY2014.CSV","End Processing"
"1.0181","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CB-FY2014.CSV","Start Processing"
"9568.215","267","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CB-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBG-FY2014.CSV","Start Processing"
"8822.7777","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBG-FY2014.CSV","End Processing"
"0.997","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBOE-FY2014.CSV","Start Processing"
"8811.6217","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBOE-FY2014.CSV","End Processing"
"0.9908","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBS-FY2014.CSV","Start Processing"
"9686.1933","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CBS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CCI-FY2014.CSV","Start Processing"
"9072.247","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CCI-FY2014.CSV","End Processing"
"0.496","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CCL-FY2014.CSV","Start Processing"
"10293.502","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CCL-FY2014.CSV","End Processing"
"0.9995","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CDNS-FY2014.CSV","Start Processing"
"10182.4651","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CDNS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CELG-FY2014.CSV","Start Processing"
"11211.5836","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CELG-FY2014.CSV","End Processing"
"1.0075","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\CERN-FY2014.CSV","Start Processing"
