#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"9.9949","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\L-FY2013.CSV","Start Processing"
"15446.8089","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\L-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LB-FY2013.CSV","Start Processing"
"10034.8465","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LB-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LEG-FY2013.CSV","Start Processing"
"10972.5075","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LEG-FY2013.CSV","End Processing"
"0.9988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LEN-FY2013.CSV","Start Processing"
"12337.8077","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LEN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LH-FY2013.CSV","Start Processing"
"11191.8975","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LH-FY2013.CSV","End Processing"
"6.4609","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LKQ-FY2013.CSV","Start Processing"
"11394.3919","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LKQ-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LLL-FY2013.CSV","Start Processing"
"10850.1673","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LLL-FY2013.CSV","End Processing"
"3.0154","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LLY-FY2013.CSV","Start Processing"
"12558.9415","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LLY-FY2013.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LMT-FY2013.CSV","Start Processing"
"11241.6896","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LMT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LNC-FY2013.CSV","Start Processing"
"10823.0161","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LNC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LNT-FY2013.CSV","Start Processing"
"10412.5911","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LNT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\LOW-FY2013.CSV","Start Processing"
