#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"17.0086","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WAT-FY2013.CSV","Start Processing"
"14102.517","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WAT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WBA-FY2013.CSV","Start Processing"
"9678.7421","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WBA-FY2013.CSV","End Processing"
"0.9981","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WDC-FY2013.CSV","Start Processing"
"10285.0978","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WDC-FY2013.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WEC-FY2013.CSV","Start Processing"
"11306.8387","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WEC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WFC-FY2013.CSV","Start Processing"
"10916.0896","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WFC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WHR-FY2013.CSV","Start Processing"
"10467.357","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WHR-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WLTW-FY2013.CSV","Start Processing"
"10330.1511","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WLTW-FY2013.CSV","End Processing"
"0.9996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WM-FY2013.CSV","Start Processing"
"10397.7086","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WM-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMB-FY2013.CSV","Start Processing"
"11618.3993","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMB-FY2013.CSV","End Processing"
"0.4988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMT-FY2013.CSV","Start Processing"
"10027.1566","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMT-FY2013.CSV","End Processing"
