#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"10.0004","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\K-FY2013.CSV","Start Processing"
"15094.3757","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\K-FY2013.CSV","End Processing"
"0.4967","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KEY-FY2013.CSV","Start Processing"
"9707.9694","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KEY-FY2013.CSV","End Processing"
"0.4967","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KHC-FY2013.CSV","Start Processing"
"159.5778","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KHC-FY2013.CSV","End Processing"
"1.0003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KIM-FY2013.CSV","Start Processing"
"10488.8344","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KIM-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KLAC-FY2013.CSV","Start Processing"
"11893.2426","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KLAC-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMB-FY2013.CSV","Start Processing"
"10442.8975","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMB-FY2013.CSV","End Processing"
"1.0255","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMI-FY2013.CSV","Start Processing"
"10967.7576","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMI-FY2013.CSV","End Processing"
"1.0017","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMX-FY2013.CSV","Start Processing"
"10466.8946","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KMX-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KO-FY2013.CSV","Start Processing"
"10394.8463","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KO-FY2013.CSV","End Processing"
"0.9988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KORS-FY2013.CSV","Start Processing"
"10323.5866","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KORS-FY2013.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KR-FY2013.CSV","Start Processing"
"10409.8156","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KSS-FY2013.CSV","Start Processing"
"9908.6941","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KSS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KSU-FY2013.CSV","Start Processing"
"10020.3249","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\KSU-FY2013.CSV","End Processing"
"0.4824","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\K-FY2014.CSV","Start Processing"
"10019.7163","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\K-FY2014.CSV","End Processing"
"0.5062","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KEY-FY2014.CSV","Start Processing"
"10553.0514","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KEY-FY2014.CSV","End Processing"
"0.4981","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KHC-FY2014.CSV","Start Processing"
"34.0632","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KHC-FY2014.CSV","End Processing"
"1.0003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KIM-FY2014.CSV","Start Processing"
"11365.6237","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KIM-FY2014.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KLAC-FY2014.CSV","Start Processing"
"10571.8986","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KLAC-FY2014.CSV","End Processing"
"1.0018","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMB-FY2014.CSV","Start Processing"
"9897.3915","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMB-FY2014.CSV","End Processing"
"0.993","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMI-FY2014.CSV","Start Processing"
"10812.7827","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMI-FY2014.CSV","End Processing"
"0.5032","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMX-FY2014.CSV","Start Processing"
"10868.0544","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KMX-FY2014.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KO-FY2014.CSV","Start Processing"
"9363.8984","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KO-FY2014.CSV","End Processing"
"1.0051","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KORS-FY2014.CSV","Start Processing"
"9370.7711","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KORS-FY2014.CSV","End Processing"
"0.4967","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KR-FY2014.CSV","Start Processing"
"9493.9788","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\KSS-FY2014.CSV","Start Processing"
