#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"34.7072","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EA-FY2013.CSV","Start Processing"
"16426.62","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EA-FY2013.CSV","End Processing"
"0.9985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EBAY-FY2013.CSV","Start Processing"
"10047.1355","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EBAY-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ECL-FY2013.CSV","Start Processing"
"10583.9259","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ECL-FY2013.CSV","End Processing"
"1.0025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ED-FY2013.CSV","Start Processing"
"11714.5225","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ED-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EFX-FY2013.CSV","Start Processing"
"11281.1717","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EFX-FY2013.CSV","End Processing"
"0.9985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EIX-FY2013.CSV","Start Processing"
"10154.8313","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EIX-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EL-FY2013.CSV","Start Processing"
"10763.7754","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EL-FY2013.CSV","End Processing"
"1.4882","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EMN-FY2013.CSV","Start Processing"
"10884.5507","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EMN-FY2013.CSV","End Processing"
"0.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EMR-FY2013.CSV","Start Processing"
"11002.2507","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EMR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EOG-FY2013.CSV","Start Processing"
"10671.7321","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EOG-FY2013.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQIX-FY2013.CSV","Start Processing"
"10025.4299","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQIX-FY2013.CSV","End Processing"
"0.4989","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQR-FY2013.CSV","Start Processing"
"10340.5264","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQT-FY2013.CSV","Start Processing"
"10285.767","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EQT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ES-FY2013.CSV","Start Processing"
"11835.4128","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ES-FY2013.CSV","End Processing"
"1.0036","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ESRX-FY2013.CSV","Start Processing"
"10617.2189","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ESRX-FY2013.CSV","End Processing"
"1.0149","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ESS-FY2013.CSV","Start Processing"
"10479.2205","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ESS-FY2013.CSV","End Processing"
"0.9871","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETFC-FY2013.CSV","Start Processing"
"10278.6366","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETFC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETN-FY2013.CSV","Start Processing"
"11266.5966","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETR-FY2013.CSV","Start Processing"
"10627.0828","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ETR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EVHC-FY2013.CSV","Start Processing"
"3715.9477","97","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EVHC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EW-FY2013.CSV","Start Processing"
"9556.2014","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EW-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXC-FY2013.CSV","Start Processing"
"9938.1245","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXC-FY2013.CSV","End Processing"
"1.0029","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXPD-FY2013.CSV","Start Processing"
"10666.2941","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXPD-FY2013.CSV","End Processing"
"0.5","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXPE-FY2013.CSV","Start Processing"
"11360.2292","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXPE-FY2013.CSV","End Processing"
"2.5016","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXR-FY2013.CSV","Start Processing"
"10233.2872","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\EXR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\EA-FY2014.CSV","Start Processing"
"10978.7364","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\EA-FY2014.CSV","End Processing"
"0.4988","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\EBAY-FY2014.CSV","Start Processing"
"11742.0818","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\EBAY-FY2014.CSV","End Processing"
"0.4999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ECL-FY2014.CSV","Start Processing"
"12914.1116","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ECL-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ED-FY2014.CSV","Start Processing"
"10543.2724","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ED-FY2014.CSV","End Processing"
