#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"0.9916","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOG-FY2016.CSV","Start Processing"
"9020.2537","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOGL-FY2016.CSV","Start Processing"
"9099.9818","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GOOGL-FY2016.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPC-FY2016.CSV","Start Processing"
"8889.5842","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPN-FY2016.CSV","Start Processing"
"8454.033","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPS-FY2016.CSV","Start Processing"
"8607.5471","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GPS-FY2016.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GRMN-FY2016.CSV","Start Processing"
"8733.6586","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GRMN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GS-FY2016.CSV","Start Processing"
"9137.7535","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GS-FY2016.CSV","End Processing"
"0.9846","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GT-FY2016.CSV","Start Processing"
"10168.1158","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GWW-FY2016.CSV","Start Processing"
"10530.6327","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\GWW-FY2016.CSV","End Processing"
"1.5013","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GD-FY2017.CSV","Start Processing"
"10010.7409","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GD-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GE-FY2017.CSV","Start Processing"
"8859.6767","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GE-FY2017.CSV","End Processing"
"0.5022","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GGP-FY2017.CSV","Start Processing"
"9153.776","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GGP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GILD-FY2017.CSV","Start Processing"
"9731.5012","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GILD-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GIS-FY2017.CSV","Start Processing"
"9319.9189","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GIS-FY2017.CSV","End Processing"
"1.0101","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GLW-FY2017.CSV","Start Processing"
"9736.0471","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GLW-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GM-FY2017.CSV","Start Processing"
"9407.7861","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GM-FY2017.CSV","End Processing"
"0.5167","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOG-FY2017.CSV","Start Processing"
"8744.6686","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOG-FY2017.CSV","End Processing"
"0.4985","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOGL-FY2017.CSV","Start Processing"
"9512.2808","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GOOGL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPC-FY2017.CSV","Start Processing"
"9817.0371","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPC-FY2017.CSV","End Processing"
"0.9995","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPN-FY2017.CSV","Start Processing"
"9571.6721","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPS-FY2017.CSV","Start Processing"
"8657.1063","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GPS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GRMN-FY2017.CSV","Start Processing"
"11781.3474","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GRMN-FY2017.CSV","End Processing"
"1.0021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GS-FY2017.CSV","Start Processing"
"9482.589","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GT-FY2017.CSV","Start Processing"
"9154.296","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GT-FY2017.CSV","End Processing"
"0.5022","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GWW-FY2017.CSV","Start Processing"
"9164.5869","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\GWW-FY2017.CSV","End Processing"
