#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"17.6743","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BA-FY2013.CSV","Start Processing"
"14833.8918","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BAC-FY2013.CSV","Start Processing"
"9843.9668","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BAC-FY2013.CSV","End Processing"
"0.9915","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BAX-FY2013.CSV","Start Processing"
"10736.3437","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BAX-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BBT-FY2013.CSV","Start Processing"
"10616.8573","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BBT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BBY-FY2013.CSV","Start Processing"
"10882.629","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BBY-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BDX-FY2013.CSV","Start Processing"
"12615.4104","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BDX-FY2013.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BEN-FY2013.CSV","Start Processing"
"10233.5017","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BEN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BF-B-FY2013.CSV","Start Processing"
"10182.113","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BF-B-FY2013.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BHF-FY2013.CSV","Start Processing"
"9799.9827","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BHF-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BHGE-FY2013.CSV","Start Processing"
"9466.8119","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BHGE-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BIIB-FY2013.CSV","Start Processing"
"9249.5481","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BIIB-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BK-FY2013.CSV","Start Processing"
"10366.8585","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BK-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BLK-FY2013.CSV","Start Processing"
"12616.4584","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BLK-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BLL-FY2013.CSV","Start Processing"
"10066.4079","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BLL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BMY-FY2013.CSV","Start Processing"
"10049.7819","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BMY-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BRK-B-FY2013.CSV","Start Processing"
"9520.2647","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\BRK-B-FY2013.CSV","End Processing"
