#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"7589.444","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TRV-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSCO-FY2015.CSV","Start Processing"
"7650.9674","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSCO-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSN-FY2015.CSV","Start Processing"
"8368.3748","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSS-FY2015.CSV","Start Processing"
"7739.8766","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TSS-FY2015.CSV","End Processing"
"1.0262","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TWX-FY2015.CSV","Start Processing"
"7679.4038","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TWX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TXN-FY2015.CSV","Start Processing"
"7518.69","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TXN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TXT-FY2015.CSV","Start Processing"
"7675.1083","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\TXT-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\T-FY2016.CSV","Start Processing"
"7441.933","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\T-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TAP-FY2016.CSV","Start Processing"
"7374.6999","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TAP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TDG-FY2016.CSV","Start Processing"
"7424.8284","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TDG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TEL-FY2016.CSV","Start Processing"
"7763.1583","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TEL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TGT-FY2016.CSV","Start Processing"
"7890.4212","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TGT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TIF-FY2016.CSV","Start Processing"
"8570.3971","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TIF-FY2016.CSV","End Processing"
"1.0029","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TJX-FY2016.CSV","Start Processing"
"7815.4791","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TJX-FY2016.CSV","End Processing"
"0.997","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TMK-FY2016.CSV","Start Processing"
"7888.5316","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TMK-FY2016.CSV","End Processing"
"0.9802","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TMO-FY2016.CSV","Start Processing"
"7414.5072","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TMO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TPR-FY2016.CSV","Start Processing"
"7628.5248","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TPR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TRIP-FY2016.CSV","Start Processing"
"8141.0425","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TRIP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TROW-FY2016.CSV","Start Processing"
"7572.5789","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TROW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TRV-FY2016.CSV","Start Processing"
"7551.2171","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TRV-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSCO-FY2016.CSV","Start Processing"
"7397.1907","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSCO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSN-FY2016.CSV","Start Processing"
"7658.0128","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSN-FY2016.CSV","End Processing"
"1.0079","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSS-FY2016.CSV","Start Processing"
"10292.0415","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TSS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TWX-FY2016.CSV","Start Processing"
"7729.938","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TWX-FY2016.CSV","End Processing"
"1.0353","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TXN-FY2016.CSV","Start Processing"
"7581.4811","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TXN-FY2016.CSV","End Processing"
"1.0601","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TXT-FY2016.CSV","Start Processing"
"7661.5912","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\TXT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\T-FY2017.CSV","Start Processing"
"7340.4633","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\T-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TAP-FY2017.CSV","Start Processing"
"7543.4854","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TAP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TDG-FY2017.CSV","Start Processing"
"7496.693","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TDG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TEL-FY2017.CSV","Start Processing"
"7556.4534","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TEL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TGT-FY2017.CSV","Start Processing"
"7518.27","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TGT-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TIF-FY2017.CSV","Start Processing"
"7559.588","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TIF-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TJX-FY2017.CSV","Start Processing"
"7904.4011","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TJX-FY2017.CSV","End Processing"
"0.9999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TMK-FY2017.CSV","Start Processing"
"7484.7288","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TMK-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TMO-FY2017.CSV","Start Processing"
"7902.1367","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TMO-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TPR-FY2017.CSV","Start Processing"
"7670.4971","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TPR-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TRIP-FY2017.CSV","Start Processing"
"7887.3333","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TRIP-FY2017.CSV","End Processing"
"1.0006","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TROW-FY2017.CSV","Start Processing"
"7708.9978","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TROW-FY2017.CSV","End Processing"
"1.0047","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TRV-FY2017.CSV","Start Processing"
"7950.796","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TRV-FY2017.CSV","End Processing"
"1.0163","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSCO-FY2017.CSV","Start Processing"
"7439.5292","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSCO-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSN-FY2017.CSV","Start Processing"
"7473.2543","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSS-FY2017.CSV","Start Processing"
"7724.2594","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TSS-FY2017.CSV","End Processing"
"1.0007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TWX-FY2017.CSV","Start Processing"
"7299.7548","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TWX-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TXN-FY2017.CSV","Start Processing"
"7452.63","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TXN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TXT-FY2017.CSV","Start Processing"
"7453.2007","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\TXT-FY2017.CSV","End Processing"
