#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"9083.1303","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\REGN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RF-FY2015.CSV","Start Processing"
"8933.2975","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RF-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RHI-FY2015.CSV","Start Processing"
"9432.8794","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RHI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RHT-FY2015.CSV","Start Processing"
"9300.1087","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RHT-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RJF-FY2015.CSV","Start Processing"
"9166.3324","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RJF-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RL-FY2015.CSV","Start Processing"
"9066.1464","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RL-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RMD-FY2015.CSV","Start Processing"
"8500.3251","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RMD-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROK-FY2015.CSV","Start Processing"
"9981.1012","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROK-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROP-FY2015.CSV","Start Processing"
"9201.4001","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROP-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROST-FY2015.CSV","Start Processing"
"8999.8374","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ROST-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RRC-FY2015.CSV","Start Processing"
"8600.1465","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RRC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RSG-FY2015.CSV","Start Processing"
"9249.9722","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RSG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RTN-FY2015.CSV","Start Processing"
"8965.2394","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\RTN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RCL-FY2016.CSV","Start Processing"
"8783.8942","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RCL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RE-FY2016.CSV","Start Processing"
"8516.8736","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\REG-FY2016.CSV","Start Processing"
"8799.6181","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\REG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\REGN-FY2016.CSV","Start Processing"
"8681.7262","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\REGN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RF-FY2016.CSV","Start Processing"
"8784.2323","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RF-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RHI-FY2016.CSV","Start Processing"
"8931.4419","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RHI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RHT-FY2016.CSV","Start Processing"
"9301.7148","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RHT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RJF-FY2016.CSV","Start Processing"
"9466.5671","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RJF-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RL-FY2016.CSV","Start Processing"
"9082.9376","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RMD-FY2016.CSV","Start Processing"
"9349.5313","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RMD-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROK-FY2016.CSV","Start Processing"
"8729.1729","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROK-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROP-FY2016.CSV","Start Processing"
"8648.3708","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROP-FY2016.CSV","End Processing"
"0.5011","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROST-FY2016.CSV","Start Processing"
"9294.1404","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ROST-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RRC-FY2016.CSV","Start Processing"
"9326.4973","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RRC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RSG-FY2016.CSV","Start Processing"
"9016.6786","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RSG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RTN-FY2016.CSV","Start Processing"
"9049.7285","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\RTN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RCL-FY2017.CSV","Start Processing"
"8996.3169","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RCL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RE-FY2017.CSV","Start Processing"
"8502.8974","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RE-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\REG-FY2017.CSV","Start Processing"
"9251.0525","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\REG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\REGN-FY2017.CSV","Start Processing"
"8914.586","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\REGN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RF-FY2017.CSV","Start Processing"
"8566.1946","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RF-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RHI-FY2017.CSV","Start Processing"
"8899.9925","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RHI-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RHT-FY2017.CSV","Start Processing"
"8582.9662","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RHT-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RJF-FY2017.CSV","Start Processing"
"9313.3122","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RJF-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RL-FY2017.CSV","Start Processing"
"8652.7143","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RMD-FY2017.CSV","Start Processing"
"8596.8001","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RMD-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROK-FY2017.CSV","Start Processing"
"8636.3259","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROK-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROP-FY2017.CSV","Start Processing"
"8632.7256","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROST-FY2017.CSV","Start Processing"
"8616.9675","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ROST-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RRC-FY2017.CSV","Start Processing"
"8365.2526","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RRC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RSG-FY2017.CSV","Start Processing"
"8949.4548","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RSG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RTN-FY2017.CSV","Start Processing"
"8881.9712","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\RTN-FY2017.CSV","End Processing"
