#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"10309.92","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\IT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ITW-FY2013.CSV","Start Processing"
"10316.4858","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ITW-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\IVZ-FY2013.CSV","Start Processing"
"10700.0923","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\IVZ-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IBM-FY2014.CSV","Start Processing"
"10249.7771","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IBM-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ICE-FY2014.CSV","Start Processing"
"9582.7866","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ICE-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IDXX-FY2014.CSV","Start Processing"
"9283.4598","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IDXX-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IFF-FY2014.CSV","Start Processing"
"10516.6522","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IFF-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ILMN-FY2014.CSV","Start Processing"
"11383.511","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ILMN-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INCY-FY2014.CSV","Start Processing"
"9999.6864","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INCY-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INFO-FY2014.CSV","Start Processing"
"5899.927","136","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INFO-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INTC-FY2014.CSV","Start Processing"
"11116.5169","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INTC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INTU-FY2014.CSV","Start Processing"
"9945.6181","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\INTU-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IP-FY2014.CSV","Start Processing"
"9937.3191","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IP-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IPG-FY2014.CSV","Start Processing"
"10166.3831","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IPG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IQV-FY2014.CSV","Start Processing"
"10066.3137","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IQV-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IR-FY2014.CSV","Start Processing"
"10299.6882","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IRM-FY2014.CSV","Start Processing"
"9916.9142","259","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IRM-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ISRG-FY2014.CSV","Start Processing"
"10416.3922","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ISRG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IT-FY2014.CSV","Start Processing"
"9732.906","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IT-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ITW-FY2014.CSV","Start Processing"
"9916.6141","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ITW-FY2014.CSV","End Processing"
"0.5102","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IVZ-FY2014.CSV","Start Processing"
"10484.2211","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\IVZ-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IBM-FY2015.CSV","Start Processing"
"9932.791","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IBM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ICE-FY2015.CSV","Start Processing"
"9616.3844","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ICE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IDXX-FY2015.CSV","Start Processing"
"9599.5233","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IDXX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IFF-FY2015.CSV","Start Processing"
"9399.9684","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IFF-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ILMN-FY2015.CSV","Start Processing"
"9033.3359","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ILMN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INCY-FY2015.CSV","Start Processing"
"9766.1252","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INCY-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INFO-FY2015.CSV","Start Processing"
"8979.9843","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INFO-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INTC-FY2015.CSV","Start Processing"
"9753.0198","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INTC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INTU-FY2015.CSV","Start Processing"
"9781.5197","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\INTU-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IP-FY2015.CSV","Start Processing"
"9284.2876","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IP-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IPG-FY2015.CSV","Start Processing"
"8833.106","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IPG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IQV-FY2015.CSV","Start Processing"
"8832.082","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IQV-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IR-FY2015.CSV","Start Processing"
"9033.2106","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IRM-FY2015.CSV","Start Processing"
"9082.9719","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IRM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ISRG-FY2015.CSV","Start Processing"
"9349.0671","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ISRG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IT-FY2015.CSV","Start Processing"
"9234.1795","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IT-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ITW-FY2015.CSV","Start Processing"
"10181.7326","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ITW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IVZ-FY2015.CSV","Start Processing"
"9784.0656","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\IVZ-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IBM-FY2016.CSV","Start Processing"
"9683.4657","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IBM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ICE-FY2016.CSV","Start Processing"
"10012.0349","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ICE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IDXX-FY2016.CSV","Start Processing"
"9137.476","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IDXX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IFF-FY2016.CSV","Start Processing"
"9312.1507","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IFF-FY2016.CSV","End Processing"
"0.9999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ILMN-FY2016.CSV","Start Processing"
"10237.1286","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ILMN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INCY-FY2016.CSV","Start Processing"
"9565.9908","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INCY-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INFO-FY2016.CSV","Start Processing"
"9049.7244","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INFO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INTC-FY2016.CSV","Start Processing"
"9766.055","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INTC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INTU-FY2016.CSV","Start Processing"
"9346.3361","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\INTU-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IP-FY2016.CSV","Start Processing"
"9486.5613","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IPG-FY2016.CSV","Start Processing"
"9081.7363","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IPG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IQV-FY2016.CSV","Start Processing"
"9217.401","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IQV-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IR-FY2016.CSV","Start Processing"
"9283.2593","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IRM-FY2016.CSV","Start Processing"
"8815.5379","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IRM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ISRG-FY2016.CSV","Start Processing"
"9699.6552","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ISRG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IT-FY2016.CSV","Start Processing"
"8998.9137","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ITW-FY2016.CSV","Start Processing"
"8866.3184","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ITW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IVZ-FY2016.CSV","Start Processing"
"8815.4636","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\IVZ-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IBM-FY2017.CSV","Start Processing"
"9232.6012","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IBM-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ICE-FY2017.CSV","Start Processing"
"8734.563","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ICE-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IDXX-FY2017.CSV","Start Processing"
"8833.1377","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IDXX-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IFF-FY2017.CSV","Start Processing"
"9498.6892","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IFF-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ILMN-FY2017.CSV","Start Processing"
"9283.3128","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ILMN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INCY-FY2017.CSV","Start Processing"
"8749.6954","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INCY-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INFO-FY2017.CSV","Start Processing"
"9083.0456","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INFO-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INTC-FY2017.CSV","Start Processing"
"9082.9305","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INTC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INTU-FY2017.CSV","Start Processing"
"9700.2524","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\INTU-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IP-FY2017.CSV","Start Processing"
"9432.9947","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IP-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IPG-FY2017.CSV","Start Processing"
"9350.0102","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IPG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IQV-FY2017.CSV","Start Processing"
"9116.3167","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IQV-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IR-FY2017.CSV","Start Processing"
"8733.1124","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IR-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IRM-FY2017.CSV","Start Processing"
"8714.3486","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IRM-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ISRG-FY2017.CSV","Start Processing"
"8968.5191","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ISRG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IT-FY2017.CSV","Start Processing"
"9033.2761","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IT-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ITW-FY2017.CSV","Start Processing"
"9215.5576","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ITW-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IVZ-FY2017.CSV","Start Processing"
"9128.0079","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\IVZ-FY2017.CSV","End Processing"
