#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WAT-FY2013.CSV","Start Processing"
"10683.3027","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WAT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WBA-FY2013.CSV","Start Processing"
"8616.5025","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WBA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WDC-FY2013.CSV","Start Processing"
"8382.9312","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WDC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WEC-FY2013.CSV","Start Processing"
"8716.8064","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WEC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WFC-FY2013.CSV","Start Processing"
"9316.3545","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WFC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WHR-FY2013.CSV","Start Processing"
"9632.0533","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WHR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WLTW-FY2013.CSV","Start Processing"
"10707.3875","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WLTW-FY2013.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WM-FY2013.CSV","Start Processing"
"8875.9286","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WM-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMB-FY2013.CSV","Start Processing"
"9033.3396","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMB-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMT-FY2013.CSV","Start Processing"
"8816.7781","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WMT-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WRK-FY2013.CSV","Start Processing"
"32.2933","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WRK-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WU-FY2013.CSV","Start Processing"
"8316.8351","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WU-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WY-FY2013.CSV","Start Processing"
"8416.5439","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WY-FY2013.CSV","End Processing"
"16.147","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WYN-FY2013.CSV","Start Processing"
"8982.4078","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WYN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WYNN-FY2013.CSV","Start Processing"
"9641.7673","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\WYNN-FY2013.CSV","End Processing"
"0.4993","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WAT-FY2014.CSV","Start Processing"
"10223.2568","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WAT-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WBA-FY2014.CSV","Start Processing"
"8749.8812","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WBA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WDC-FY2014.CSV","Start Processing"
"8883.245","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WDC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WEC-FY2014.CSV","Start Processing"
"8433.0636","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WEC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WFC-FY2014.CSV","Start Processing"
"9583.2329","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WFC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WHR-FY2014.CSV","Start Processing"
"8866.2599","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WHR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WLTW-FY2014.CSV","Start Processing"
"8832.2246","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WLTW-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WM-FY2014.CSV","Start Processing"
"8784.3954","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WM-FY2014.CSV","End Processing"
"15.6358","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WMB-FY2014.CSV","Start Processing"
"8316.1393","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WMB-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WMT-FY2014.CSV","Start Processing"
"10332.0472","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WMT-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WRK-FY2014.CSV","Start Processing"
"37.0577","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WRK-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WU-FY2014.CSV","Start Processing"
"8830.9074","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WU-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WY-FY2014.CSV","Start Processing"
"9066.1846","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WY-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WYN-FY2014.CSV","Start Processing"
"10333.3283","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WYN-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WYNN-FY2014.CSV","Start Processing"
"8798.3715","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\WYNN-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WAT-FY2015.CSV","Start Processing"
"8651.0663","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WAT-FY2015.CSV","End Processing"
"0.5098","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WBA-FY2015.CSV","Start Processing"
"8934.2468","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WBA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WDC-FY2015.CSV","Start Processing"
"9416.3425","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WDC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WEC-FY2015.CSV","Start Processing"
"8866.571","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WEC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WFC-FY2015.CSV","Start Processing"
"8829.5089","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WFC-FY2015.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WHR-FY2015.CSV","Start Processing"
"8936.6969","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WHR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WLTW-FY2015.CSV","Start Processing"
"9016.317","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WLTW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WM-FY2015.CSV","Start Processing"
"8810.7946","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\WM-FY2015.CSV","End Processing"
