#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"9866.2074","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VRSN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VRTX-FY2013.CSV","Start Processing"
"9416.5595","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VRTX-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VTR-FY2013.CSV","Start Processing"
"9000.0456","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VTR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VZ-FY2013.CSV","Start Processing"
"9482.9604","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\VZ-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\V-FY2014.CSV","Start Processing"
"10666.6342","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\V-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VAR-FY2014.CSV","Start Processing"
"10733.1471","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VAR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VFC-FY2014.CSV","Start Processing"
"9046.0639","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VFC-FY2014.CSV","End Processing"
"0.4967","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VIAB-FY2014.CSV","Start Processing"
"9636.4712","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VIAB-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VLO-FY2014.CSV","Start Processing"
"9472.6824","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VLO-FY2014.CSV","End Processing"
"0.5014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VMC-FY2014.CSV","Start Processing"
"11075.7137","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VMC-FY2014.CSV","End Processing"
"0.4949","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VNO-FY2014.CSV","Start Processing"
"9565.0919","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VNO-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRSK-FY2014.CSV","Start Processing"
"9532.9314","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRSK-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRSN-FY2014.CSV","Start Processing"
"8950.2307","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRSN-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRTX-FY2014.CSV","Start Processing"
"10182.869","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VRTX-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VTR-FY2014.CSV","Start Processing"
"9616.512","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VTR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VZ-FY2014.CSV","Start Processing"
"9683.093","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\VZ-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\V-FY2015.CSV","Start Processing"
"10949.6875","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\V-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VAR-FY2015.CSV","Start Processing"
"9783.5059","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VAR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VFC-FY2015.CSV","Start Processing"
"9249.6896","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VFC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VIAB-FY2015.CSV","Start Processing"
"9583.0192","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VIAB-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VLO-FY2015.CSV","Start Processing"
"9883.3413","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VLO-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VMC-FY2015.CSV","Start Processing"
"9699.7189","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VMC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VNO-FY2015.CSV","Start Processing"
"9396.9631","258","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VNO-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRSK-FY2015.CSV","Start Processing"
"9552.593","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRSK-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRSN-FY2015.CSV","Start Processing"
"9699.934","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRSN-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRTX-FY2015.CSV","Start Processing"
"9394.5648","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VRTX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VTR-FY2015.CSV","Start Processing"
"9519.0193","258","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VTR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VZ-FY2015.CSV","Start Processing"
"10185.4173","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\VZ-FY2015.CSV","End Processing"
"16.7159","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\V-FY2016.CSV","Start Processing"
"9582.3909","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\V-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VAR-FY2016.CSV","Start Processing"
"9649.306","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VAR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VFC-FY2016.CSV","Start Processing"
"9483.4925","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VFC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VIAB-FY2016.CSV","Start Processing"
"9066.3225","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VIAB-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VLO-FY2016.CSV","Start Processing"
"8949.9576","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VLO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VMC-FY2016.CSV","Start Processing"
"9599.6036","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VMC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VNO-FY2016.CSV","Start Processing"
"8833.1085","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VNO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRSK-FY2016.CSV","Start Processing"
"9916.6202","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRSK-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRSN-FY2016.CSV","Start Processing"
"9949.9668","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRSN-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRTX-FY2016.CSV","Start Processing"
"9316.1762","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VRTX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VTR-FY2016.CSV","Start Processing"
"8883.1447","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VTR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VZ-FY2016.CSV","Start Processing"
"8782.9742","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\VZ-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\V-FY2017.CSV","Start Processing"
"9215.4289","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\V-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VAR-FY2017.CSV","Start Processing"
"9114.6181","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VAR-FY2017.CSV","End Processing"
"0.4992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VFC-FY2017.CSV","Start Processing"
"9185.8675","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VFC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VIAB-FY2017.CSV","Start Processing"
"9133.0357","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VIAB-FY2017.CSV","End Processing"
"1.0571","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VLO-FY2017.CSV","Start Processing"
"10133.8034","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VLO-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VMC-FY2017.CSV","Start Processing"
"9666.5193","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VMC-FY2017.CSV","End Processing"
"17.2147","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VNO-FY2017.CSV","Start Processing"
"10030.7937","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VNO-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRSK-FY2017.CSV","Start Processing"
"9252.0195","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRSK-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRSN-FY2017.CSV","Start Processing"
"8999.933","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRSN-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRTX-FY2017.CSV","Start Processing"
"9049.7703","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VRTX-FY2017.CSV","End Processing"
"16.6586","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VTR-FY2017.CSV","Start Processing"
"9912.5592","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VTR-FY2017.CSV","End Processing"
"0.5015","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VZ-FY2017.CSV","Start Processing"
"9286.119","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\VZ-FY2017.CSV","End Processing"
