#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HAL-FY2013.CSV","Start Processing"
"13783.3758","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HAL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HAS-FY2013.CSV","Start Processing"
"9183.2325","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HAS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HBAN-FY2013.CSV","Start Processing"
"9932.8362","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HBAN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HBI-FY2013.CSV","Start Processing"
"9016.4705","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HBI-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCA-FY2013.CSV","Start Processing"
"9866.8095","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCN-FY2013.CSV","Start Processing"
"12183.0728","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCN-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCP-FY2013.CSV","Start Processing"
"9499.8926","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HCP-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HD-FY2013.CSV","Start Processing"
"9681.7022","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HD-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HES-FY2013.CSV","Start Processing"
"9716.8563","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HES-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HIG-FY2013.CSV","Start Processing"
"8749.8721","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HIG-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\HII-FY2013.CSV","Start Processing"
