#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"16.6528","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UA-FY2013.CSV","Start Processing"
"483.3645","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAA-FY2013.CSV","Start Processing"
"10199.7176","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAA-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAL-FY2013.CSV","Start Processing"
"9003.9555","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UAL-FY2013.CSV","End Processing"
"2.0002","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UDR-FY2013.CSV","Start Processing"
"8661.3954","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UDR-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UHS-FY2013.CSV","Start Processing"
"8866.3722","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UHS-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ULTA-FY2013.CSV","Start Processing"
"9206.1788","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\ULTA-FY2013.CSV","End Processing"
"0.9748","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNH-FY2013.CSV","Start Processing"
"11106.9806","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNH-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNM-FY2013.CSV","Start Processing"
"9832.7997","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNM-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNP-FY2013.CSV","Start Processing"
"9166.8181","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UNP-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UPS-FY2013.CSV","Start Processing"
"9177.0599","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UPS-FY2013.CSV","End Processing"
"1.0021","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\URI-FY2013.CSV","Start Processing"
"8769.3015","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\URI-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\USB-FY2013.CSV","Start Processing"
"8549.7935","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\USB-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UTX-FY2013.CSV","Start Processing"
"8346.9266","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\UTX-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UA-FY2014.CSV","Start Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UA-FY2014.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAA-FY2014.CSV","Start Processing"
"9270.1097","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAL-FY2014.CSV","Start Processing"
"9815.2702","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UAL-FY2014.CSV","End Processing"
"0.5026","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UDR-FY2014.CSV","Start Processing"
"10183.6279","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UDR-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UHS-FY2014.CSV","Start Processing"
"9066.7575","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UHS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ULTA-FY2014.CSV","Start Processing"
"9132.253","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\ULTA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNH-FY2014.CSV","Start Processing"
"8617.3915","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNH-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNM-FY2014.CSV","Start Processing"
"9815.5725","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNM-FY2014.CSV","End Processing"
"0.5149","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNP-FY2014.CSV","Start Processing"
"8983.3844","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UNP-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UPS-FY2014.CSV","Start Processing"
"8932.0635","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UPS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\URI-FY2014.CSV","Start Processing"
"8567.6482","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\URI-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\USB-FY2014.CSV","Start Processing"
"9043.738","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\USB-FY2014.CSV","End Processing"
"0.5003","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UTX-FY2014.CSV","Start Processing"
"9172.2743","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\UTX-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UA-FY2015.CSV","Start Processing"
"4599.5736","128","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAA-FY2015.CSV","Start Processing"
"8832.9842","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAA-FY2015.CSV","End Processing"
"15.6339","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAL-FY2015.CSV","Start Processing"
"9766.5088","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UAL-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UDR-FY2015.CSV","Start Processing"
"9797.701","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UDR-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UHS-FY2015.CSV","Start Processing"
"8717.4971","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UHS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ULTA-FY2015.CSV","Start Processing"
"8899.6192","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\ULTA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNH-FY2015.CSV","Start Processing"
"8903.8788","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNH-FY2015.CSV","End Processing"
"0.5076","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNM-FY2015.CSV","Start Processing"
"8762.0002","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNP-FY2015.CSV","Start Processing"
"8750.011","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UNP-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UPS-FY2015.CSV","Start Processing"
"8783.1883","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UPS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\URI-FY2015.CSV","Start Processing"
"8733.1595","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\URI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\USB-FY2015.CSV","Start Processing"
"8866.246","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\USB-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UTX-FY2015.CSV","Start Processing"
"8416.6814","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\UTX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UA-FY2016.CSV","Start Processing"
"8516.5669","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UA-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAA-FY2016.CSV","Start Processing"
"9083.4264","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAA-FY2016.CSV","End Processing"
"15.6478","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAL-FY2016.CSV","Start Processing"
"8697.311","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UAL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UDR-FY2016.CSV","Start Processing"
"8850.7288","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UDR-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UHS-FY2016.CSV","Start Processing"
"8750.8877","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UHS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ULTA-FY2016.CSV","Start Processing"
"8716.1992","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\ULTA-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNH-FY2016.CSV","Start Processing"
"8449.8065","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNH-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNM-FY2016.CSV","Start Processing"
"8866.4309","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNP-FY2016.CSV","Start Processing"
"8399.5585","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UNP-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UPS-FY2016.CSV","Start Processing"
"8966.4209","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UPS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\URI-FY2016.CSV","Start Processing"
"8199.0408","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\URI-FY2016.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\USB-FY2016.CSV","Start Processing"
"9150.2507","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\USB-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UTX-FY2016.CSV","Start Processing"
"8533.3394","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\UTX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UA-FY2017.CSV","Start Processing"
"8265.0273","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UA-FY2017.CSV","End Processing"
"0.5004","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAA-FY2017.CSV","Start Processing"
"8000.2064","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAA-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAL-FY2017.CSV","Start Processing"
"8366.3809","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UAL-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UDR-FY2017.CSV","Start Processing"
"8316.0778","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UDR-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UHS-FY2017.CSV","Start Processing"
"8333.5988","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UHS-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ULTA-FY2017.CSV","Start Processing"
"8532.8914","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\ULTA-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNH-FY2017.CSV","Start Processing"
"8453.0013","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNH-FY2017.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\UNM-FY2017.CSV","Start Processing"
