#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYF-FY2013.CSV","Start Processing"
"50.0161","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYF-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYK-FY2013.CSV","Start Processing"
"9165.2869","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYK-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYMC-FY2013.CSV","Start Processing"
"9966.5426","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYMC-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYY-FY2013.CSV","Start Processing"
"9678.3462","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\SYY-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SBAC-FY2014.CSV","Start Processing"
"8620.4806","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SBAC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SBUX-FY2014.CSV","Start Processing"
"8481.3848","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SBUX-FY2014.CSV","End Processing"
"0.5079","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SCG-FY2014.CSV","Start Processing"
"8850.8239","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SCG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SCHW-FY2014.CSV","Start Processing"
"9349.4144","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SCHW-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SEE-FY2014.CSV","Start Processing"
"9183.2847","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SEE-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SHW-FY2014.CSV","Start Processing"
"8499.664","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SHW-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SIG-FY2014.CSV","Start Processing"
"8833.1008","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SIG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SJM-FY2014.CSV","Start Processing"
"9183.467","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SJM-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SLB-FY2014.CSV","Start Processing"
"8865.4737","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SLB-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SLG-FY2014.CSV","Start Processing"
"8867.4571","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SLG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNA-FY2014.CSV","Start Processing"
"8549.6174","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNA-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNI-FY2014.CSV","Start Processing"
"8948.8665","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNI-FY2014.CSV","End Processing"
"0.4999","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNPS-FY2014.CSV","Start Processing"
"8883.9422","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SNPS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SO-FY2014.CSV","Start Processing"
"8816.2088","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SO-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SPG-FY2014.CSV","Start Processing"
"8833.436","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SPG-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SPGI-FY2014.CSV","Start Processing"
"8449.9188","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SPGI-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SRCL-FY2014.CSV","Start Processing"
"8799.4422","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SRCL-FY2014.CSV","End Processing"
"1.0072","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SRE-FY2014.CSV","Start Processing"
"8882.8978","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SRE-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STI-FY2014.CSV","Start Processing"
"8216.8248","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STI-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STT-FY2014.CSV","Start Processing"
"8833.0447","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STT-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STX-FY2014.CSV","Start Processing"
"9097.3143","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STX-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STZ-FY2014.CSV","Start Processing"
"8719.3051","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\STZ-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SWK-FY2014.CSV","Start Processing"
"8282.8001","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SWK-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SWKS-FY2014.CSV","Start Processing"
"8081.4311","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SWKS-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYF-FY2014.CSV","Start Processing"
"3418.6102","107","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYF-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYK-FY2014.CSV","Start Processing"
"8282.8118","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYK-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYMC-FY2014.CSV","Start Processing"
"8983.5238","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYMC-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYY-FY2014.CSV","Start Processing"
"8465.8509","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2014\SYY-FY2014.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SBAC-FY2015.CSV","Start Processing"
"8648.3117","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SBAC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SBUX-FY2015.CSV","Start Processing"
"8748.4311","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SBUX-FY2015.CSV","End Processing"
"0.524","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SCG-FY2015.CSV","Start Processing"
"9219.384","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SCG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SCHW-FY2015.CSV","Start Processing"
"9297.4636","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SCHW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SEE-FY2015.CSV","Start Processing"
"9235.2101","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SEE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SHW-FY2015.CSV","Start Processing"
"8682.17","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SHW-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SIG-FY2015.CSV","Start Processing"
"8234.0588","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SIG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SJM-FY2015.CSV","Start Processing"
"8666.1415","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SJM-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SLB-FY2015.CSV","Start Processing"
"9116.5756","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SLB-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SLG-FY2015.CSV","Start Processing"
"8816.6976","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SLG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNA-FY2015.CSV","Start Processing"
"8249.4972","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNA-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNI-FY2015.CSV","Start Processing"
"9206.5775","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNPS-FY2015.CSV","Start Processing"
"8626.3823","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SNPS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SO-FY2015.CSV","Start Processing"
"8516.6791","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SO-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SPG-FY2015.CSV","Start Processing"
"8746.3183","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SPG-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SPGI-FY2015.CSV","Start Processing"
"8502.9999","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SPGI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SRCL-FY2015.CSV","Start Processing"
"8594.2091","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SRCL-FY2015.CSV","End Processing"
"1.9251","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SRE-FY2015.CSV","Start Processing"
"8387.8826","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SRE-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STI-FY2015.CSV","Start Processing"
"8299.8766","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STI-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STT-FY2015.CSV","Start Processing"
"9132.7261","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STT-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STX-FY2015.CSV","Start Processing"
"8416.1707","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STX-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STZ-FY2015.CSV","Start Processing"
"8230.4129","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\STZ-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SWK-FY2015.CSV","Start Processing"
"8452.6505","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SWK-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SWKS-FY2015.CSV","Start Processing"
"8516.7396","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SWKS-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYF-FY2015.CSV","Start Processing"
"8698.7523","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYF-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYK-FY2015.CSV","Start Processing"
"8283.935","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYK-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYMC-FY2015.CSV","Start Processing"
"8770.5753","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYMC-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYY-FY2015.CSV","Start Processing"
"8612.3431","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2015\SYY-FY2015.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SBAC-FY2016.CSV","Start Processing"
"8713.317","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SBAC-FY2016.CSV","End Processing"
"0.9992","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SBUX-FY2016.CSV","Start Processing"
"8435.7251","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SBUX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SCG-FY2016.CSV","Start Processing"
"8449.894","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SCG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SCHW-FY2016.CSV","Start Processing"
"8300.3406","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SCHW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SEE-FY2016.CSV","Start Processing"
"8263.9447","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SEE-FY2016.CSV","End Processing"
"1.0305","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SHW-FY2016.CSV","Start Processing"
"9267.5217","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SHW-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SIG-FY2016.CSV","Start Processing"
"8565.6721","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SIG-FY2016.CSV","End Processing"
"0.5","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SJM-FY2016.CSV","Start Processing"
"8478.241","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SJM-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SLB-FY2016.CSV","Start Processing"
"9404.3469","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SLB-FY2016.CSV","End Processing"
"0.5007","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SLG-FY2016.CSV","Start Processing"
"8048.863","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SLG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNA-FY2016.CSV","Start Processing"
"8401.3527","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNA-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNI-FY2016.CSV","Start Processing"
"8733.0748","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNPS-FY2016.CSV","Start Processing"
"8749.9997","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SNPS-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SO-FY2016.CSV","Start Processing"
"8632.1285","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SO-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SPG-FY2016.CSV","Start Processing"
"7946.5203","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SPG-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SPGI-FY2016.CSV","Start Processing"
"8486.7584","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SPGI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SRCL-FY2016.CSV","Start Processing"
"8416.6066","252","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SRCL-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SRE-FY2016.CSV","Start Processing"
"9033.4406","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SRE-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STI-FY2016.CSV","Start Processing"
"7832.1286","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STI-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STT-FY2016.CSV","Start Processing"
"8629.9492","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STT-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STX-FY2016.CSV","Start Processing"
"8270.5868","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STX-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STZ-FY2016.CSV","Start Processing"
"8132.339","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\STZ-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SWK-FY2016.CSV","Start Processing"
"7843.3385","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SWK-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SWKS-FY2016.CSV","Start Processing"
"8421.1328","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SWKS-FY2016.CSV","End Processing"
"1","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYF-FY2016.CSV","Start Processing"
"8234.3795","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYF-FY2016.CSV","End Processing"
"1.0025","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYK-FY2016.CSV","Start Processing"
"8866.6527","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYK-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYMC-FY2016.CSV","Start Processing"
"8183.5213","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYMC-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYY-FY2016.CSV","Start Processing"
"7916.959","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2016\SYY-FY2016.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SBAC-FY2017.CSV","Start Processing"
"8067.0303","251","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SBAC-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SBUX-FY2017.CSV","Start Processing"
"7747.69","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SBUX-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SCG-FY2017.CSV","Start Processing"
"8218.2674","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SCG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SCHW-FY2017.CSV","Start Processing"
"9061.8539","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SCHW-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SEE-FY2017.CSV","Start Processing"
"8054.2116","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SEE-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SHW-FY2017.CSV","Start Processing"
"8470.2682","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SHW-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SIG-FY2017.CSV","Start Processing"
"8485.3713","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SIG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SJM-FY2017.CSV","Start Processing"
"8554.2599","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SJM-FY2017.CSV","End Processing"
"0.4905","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SLB-FY2017.CSV","Start Processing"
"8912.2757","255","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SLB-FY2017.CSV","End Processing"
"0.4989","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SLG-FY2017.CSV","Start Processing"
"8567.3069","254","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SLG-FY2017.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2017\SNA-FY2017.CSV","Start Processing"
